price,year,odometer,manufacturer,condition,cylinders,fuel,title_status,transmission,drive,type,paint_color
3000,1999.0,249000.0,honda,good,4 cylinders,gas,clean,automatic,fwd,coupe,black
47995,2016.0,113388.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,truck,silver
32995,2004.0,40043.0,ford,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,orange
23999,2012.0,75850.0,lexus,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,black
12000,2005.0,140000.0,toyota,good,4 cylinders,gas,clean,manual,fwd,sedan,red
5800,2013.0,197000.0,ford,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,white
2200,2006.0,50221.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
66990,2017.0,16489.0,outro,good,other,other,clean,other,rwd,other,blue
15990,2014.0,46169.0,outro,good,5 cylinders,gas,clean,other,fwd,sedan,white
2700,2006.0,1.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
30990,2018.0,7896.0,mercedes-benz,good,6 cylinders,gas,clean,other,rwd,van,black
9995,2008.0,140852.0,lexus,good,6 cylinders,gas,clean,automatic,4wd,SUV,grey
8997,2002.0,191155.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,blue
6000,2006.0,77000.0,buick,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
25985,2018.0,26266.0,mercedes-benz,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,black
2200,2001.0,125000.0,chrysler,fair,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
19995,2013.0,125525.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,SUV,black
19495,2017.0,61245.0,chrysler,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,grey
7999,2003.0,174439.0,lincoln,good,6 cylinders,gas,clean,other,fwd,other,black
21800,2008.0,128000.0,jeep,like new,6 cylinders,gas,clean,manual,4wd,SUV,blue
26990,2019.0,22198.0,outro,good,5 cylinders,other,clean,other,fwd,sedan,white
24990,2012.0,49214.0,outro,good,8 cylinders,gas,clean,automatic,4wd,coupe,black
2100,2001.0,190000.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
9900,2013.0,84686.0,mazda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,black
1200,1994.0,87000.0,subaru,good,6 cylinders,gas,clean,automatic,4wd,coupe,green
32495,2019.0,18000.0,cadillac,good,6 cylinders,gas,clean,automatic,fwd,sedan,red
30590,2018.0,26025.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,coupe,black
13500,2008.0,196000.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
7850,2007.0,173188.0,toyota,excellent,8 cylinders,gas,clean,automatic,rwd,SUV,white
10995,2017.0,120414.0,toyota,excellent,4 cylinders,gas,clean,other,fwd,hatchback,unknown
11875,2013.0,94444.0,bmw,good,other,gas,clean,automatic,rwd,sedan,unknown
32604,2019.0,21380.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,SUV,blue
2500,2008.0,118330.0,chevrolet,good,6 cylinders,gas,clean,other,fwd,sedan,black
11975,2011.0,164000.0,mercedes-benz,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,blue
6000,2002.0,133000.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
12497,2014.0,121319.0,subaru,excellent,4 cylinders,hybrid,clean,automatic,4wd,wagon,white
1,2003.0,269000.0,ram,excellent,6 cylinders,diesel,clean,manual,rwd,pickup,white
11995,2018.0,61420.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,blue
31590,2018.0,35919.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,SUV,black
25141,2019.0,15400.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,black
58995,2016.0,82016.0,gmc,good,8 cylinders,diesel,clean,automatic,4wd,pickup,black
13900,2006.0,55000.0,outro,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
8250,2011.0,146919.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,SUV,black
6000,2011.0,135480.0,jeep,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
20990,2018.0,39420.0,kia,good,4 cylinders,other,clean,other,fwd,SUV,unknown
24995,2016.0,42422.0,dodge,like new,6 cylinders,gas,clean,automatic,4wd,sedan,black
5800,2003.0,168000.0,ford,good,6 cylinders,gas,clean,automatic,4wd,SUV,black
16950,2014.0,115815.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,van,white
18999,2008.0,86500.0,bmw,excellent,6 cylinders,gas,clean,manual,4wd,wagon,unknown
14995,2013.0,74175.0,bmw,good,4 cylinders,gas,clean,automatic,4wd,sedan,silver
17995,2017.0,64425.0,chrysler,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
32999,2017.0,21576.0,ram,good,8 cylinders,gas,clean,automatic,4wd,truck,grey
7495,2007.0,112176.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,SUV,silver
6000,1976.0,123862.0,cadillac,good,8 cylinders,gas,clean,automatic,rwd,sedan,blue
8990,2013.0,140690.0,ford,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
45998,2016.0,179571.0,gmc,good,8 cylinders,diesel,clean,other,4wd,pickup,blue
45000,2017.0,88243.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,white
8000,2019.0,49320.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
25000,2018.0,24500.0,subaru,excellent,4 cylinders,gas,clean,automatic,4wd,wagon,custom
39990,2019.0,8373.0,nissan,good,6 cylinders,gas,clean,other,rwd,coupe,white
7995,2002.0,69300.0,outro,like new,6 cylinders,gas,clean,automatic,fwd,hatchback,silver
15490,2013.0,133000.0,ford,like new,8 cylinders,gas,clean,automatic,rwd,SUV,black
38798,2018.0,29259.0,bmw,good,4 cylinders,gas,clean,automatic,4wd,SUV,blue
3250,1999.0,219.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
49750,2018.0,32502.0,ram,excellent,6 cylinders,diesel,rebuilt,automatic,4wd,pickup,white
20990,2015.0,89734.0,infiniti,good,6 cylinders,gas,clean,automatic,rwd,sedan,black
11999,2015.0,100721.0,nissan,good,4 cylinders,gas,clean,automatic,4wd,wagon,red
10,2009.0,98000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
10999,2012.0,114141.0,honda,excellent,4 cylinders,gas,clean,automatic,4wd,SUV,grey
38990,2017.0,20676.0,jeep,good,6 cylinders,gas,clean,other,4wd,other,red
199,2014.0,98799.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
2999,2001.0,162486.0,lincoln,good,8 cylinders,gas,rebuilt,automatic,4wd,SUV,unknown
14995,2013.0,58275.0,audi,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
11500,2008.0,72000.0,outro,good,4 cylinders,gas,clean,manual,rwd,convertible,black
14995,2013.0,99000.0,ford,excellent,8 cylinders,gas,clean,automatic,rwd,van,white
7988,2009.0,147905.0,cadillac,good,6 cylinders,gas,clean,automatic,rwd,sedan,white
12455,2014.0,152509.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,blue
20590,2015.0,43470.0,volkswagen,good,4 cylinders,gas,clean,automatic,fwd,convertible,black
6500,2006.0,191000.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,blue
15850,2016.0,103519.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
12997,2006.0,135627.0,lexus,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
36999,2018.0,55179.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,red
9950,2007.0,75000.0,mercedes-benz,like new,6 cylinders,gas,clean,automatic,rwd,sedan,black
10588,2012.0,78813.0,volkswagen,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,black
3500,2004.0,149349.0,jeep,good,6 cylinders,gas,clean,automatic,rwd,SUV,black
27990,2018.0,21009.0,gmc,good,8 cylinders,other,clean,other,4wd,SUV,blue
20999,2016.0,83246.0,lexus,excellent,4 cylinders,gas,clean,other,fwd,sedan,grey
4900,2008.0,143694.0,chevrolet,good,6 cylinders,gas,clean,automatic,fwd,sedan,white
18590,2014.0,49370.0,bmw,good,6 cylinders,gas,clean,other,rwd,coupe,black
10222,2012.0,180156.0,ford,like new,8 cylinders,gas,clean,automatic,4wd,pickup,white
4999,2008.0,93650.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
8495,2009.0,150000.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
7995,2006.0,109234.0,outro,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
22990,2018.0,20261.0,subaru,good,4 cylinders,other,clean,other,4wd,hatchback,blue
14991,2013.0,101277.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
21900,2016.0,34722.0,honda,good,6 cylinders,gas,clean,automatic,4wd,wagon,custom
41998,2015.0,101398.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,SUV,unknown
9300,2012.0,69500.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,black
26488,2018.0,24231.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,sedan,blue
34995,2017.0,76393.0,nissan,good,8 cylinders,gas,clean,automatic,4wd,truck,white
32900,2020.0,12226.0,ford,good,4 cylinders,gas,clean,automatic,4wd,SUV,blue
15495,2008.0,94687.0,ford,like new,8 cylinders,diesel,clean,automatic,rwd,truck,white
9800,2016.0,65143.0,buick,excellent,4 cylinders,gas,salvage,automatic,fwd,SUV,white
8390,2005.0,146476.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
22590,2016.0,81126.0,lexus,good,6 cylinders,gas,clean,other,fwd,hatchback,unknown
18999,2018.0,43540.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,other,red
19628,2020.0,19189.0,ford,good,8 cylinders,gas,clean,automatic,fwd,sedan,red
3695,2002.0,212418.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
18990,2015.0,43117.0,honda,good,4 cylinders,gas,clean,other,fwd,sedan,silver
975,1947.0,100000.0,chevrolet,good,8 cylinders,gas,clean,manual,4wd,pickup,unknown
24995,2014.0,105082.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
8995,2012.0,136631.0,dodge,good,6 cylinders,other,clean,automatic,fwd,van,grey
274,2020.0,5868.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,other,unknown
6495,2007.0,204306.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
6995,2007.0,224999.0,ford,good,8 cylinders,gas,clean,automatic,rwd,pickup,black
29990,2018.0,13035.0,audi,good,6 cylinders,gas,clean,other,fwd,sedan,unknown
8995,2011.0,128997.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,other,white
11561,2010.0,45665.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,grey
16988,2016.0,85099.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,white
12788,2012.0,127569.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,pickup,silver
4700,2006.0,131069.0,honda,good,4 cylinders,gas,clean,automatic,fwd,coupe,blue
8500,2015.0,96593.0,ford,good,8 cylinders,gas,clean,automatic,fwd,sedan,silver
9000,2005.0,79000.0,infiniti,excellent,6 cylinders,gas,clean,automatic,rwd,SUV,custom
14590,2010.0,90241.0,infiniti,good,6 cylinders,gas,clean,manual,rwd,sedan,blue
2900,2004.0,121000.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,4wd,coupe,brown
27990,2016.0,46057.0,bmw,good,6 cylinders,gas,clean,other,rwd,sedan,blue
10995,2008.0,142402.0,ford,excellent,8 cylinders,gas,clean,automatic,rwd,coupe,black
11900,2010.0,118606.0,toyota,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,white
27590,2020.0,1309.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,sedan,red
29990,2019.0,13175.0,chrysler,good,6 cylinders,other,clean,other,rwd,sedan,silver
5995,2013.0,144000.0,ford,good,4 cylinders,gas,clean,automatic,fwd,SUV,silver
4500,1996.0,206544.0,acura,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,green
5495,2008.0,179552.0,buick,good,6 cylinders,gas,clean,automatic,fwd,SUV,unknown
39990,2019.0,8373.0,nissan,good,6 cylinders,gas,clean,other,rwd,coupe,white
38987,2018.0,43523.0,toyota,good,4 cylinders,gas,clean,other,fwd,pickup,white
32990,2018.0,20872.0,outro,good,4 cylinders,gas,clean,other,rwd,hatchback,blue
13895,2011.0,180500.0,gmc,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,black
7450,2003.0,189000.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,SUV,silver
27995,2017.0,48769.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
10499,2013.0,78331.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
12300,2012.0,72311.0,outro,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,black
27590,2016.0,19064.0,lexus,good,6 cylinders,gas,clean,automatic,fwd,hatchback,brown
9257,2012.0,123077.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
7495,2012.0,69581.0,ford,good,8 cylinders,other,salvage,other,fwd,sedan,unknown
27999,2015.0,135497.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
49995,2018.0,45387.0,chevrolet,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
19995,2017.0,100650.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,mini-van,black
9495,2014.0,112955.0,ford,excellent,4 cylinders,gas,clean,automatic,4wd,SUV,red
6900,2011.0,150130.0,outro,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
2200,2011.0,114000.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,silver
6199,2009.0,129000.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
10495,2008.0,89507.0,jeep,good,6 cylinders,gas,clean,automatic,fwd,SUV,black
85,2012.0,124274.0,chrysler,good,6 cylinders,gas,clean,automatic,fwd,van,white
5998,2008.0,139603.0,subaru,good,4 cylinders,gas,clean,manual,4wd,sedan,silver
16988,2011.0,66382.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,coupe,silver
17999,1970.0,82008.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,pickup,green
21990,2016.0,41251.0,mazda,good,4 cylinders,other,clean,other,rwd,convertible,white
26400,2019.0,20244.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
18995,2016.0,81507.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,SUV,black
20590,2013.0,19431.0,lexus,good,6 cylinders,hybrid,clean,other,fwd,hatchback,unknown
36590,2019.0,7619.0,chevrolet,good,8 cylinders,gas,clean,other,4wd,pickup,white
7000,2006.0,150000.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
18998,2005.0,276619.0,chevrolet,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
7500,1997.0,56000.0,ford,like new,6 cylinders,gas,clean,manual,rwd,pickup,blue
29993,2019.0,33222.0,ford,good,4 cylinders,gas,clean,automatic,fwd,SUV,white
5000,2006.0,132785.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,sedan,grey
30990,2018.0,25500.0,volkswagen,good,6 cylinders,gas,clean,other,fwd,other,red
3800,2005.0,82000.0,ram,excellent,6 cylinders,gas,clean,automatic,4wd,pickup,unknown
15500,1999.0,149000.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,unknown
9000,1997.0,140000.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,unknown
35998,2019.0,11758.0,chevrolet,good,6 cylinders,gas,clean,automatic,rwd,truck,unknown
51500,2021.0,12784.0,toyota,good,6 cylinders,gas,clean,other,fwd,other,white
6995,2004.0,196123.0,ford,good,8 cylinders,gas,clean,automatic,rwd,pickup,red
25990,2017.0,22820.0,toyota,good,4 cylinders,gas,clean,other,fwd,pickup,unknown
4984,2003.0,173866.0,honda,good,4 cylinders,gas,clean,automatic,fwd,coupe,unknown
8500,2007.0,116350.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,black
485,2018.0,23955.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
3000,2003.0,180000.0,volkswagen,good,6 cylinders,gas,clean,automatic,4wd,sedan,blue
2100,2000.0,99000.0,buick,good,6 cylinders,gas,clean,automatic,fwd,sedan,silver
5250,2009.0,81219.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,blue
5900,2010.0,138477.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,custom
17990,2019.0,31261.0,outro,good,4 cylinders,gas,clean,other,4wd,hatchback,silver
19988,2012.0,139422.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,unknown
35590,2017.0,14048.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,sedan,unknown
3850,2002.0,89934.0,chrysler,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
5500,2006.0,158000.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,grey
11200,2007.0,125000.0,cadillac,good,8 cylinders,gas,clean,automatic,4wd,SUV,brown
40999,2018.0,69826.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,white
13830,2019.0,29826.0,nissan,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,black
14995,2017.0,95694.0,ram,good,6 cylinders,gas,clean,automatic,4wd,van,white
9300,2013.0,75000.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,silver
39999,2015.0,77956.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,black
4200,2006.0,82767.0,nissan,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,silver
48999,2012.0,68484.0,ram,good,6 cylinders,diesel,clean,automatic,4wd,truck,unknown
12999,2015.0,93883.0,dodge,good,6 cylinders,gas,clean,automatic,fwd,SUV,black
1450,2004.0,113000.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
19488,2018.0,13150.0,honda,like new,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
17590,2012.0,30613.0,honda,good,4 cylinders,gas,clean,other,fwd,other,silver
4999,2009.0,154000.0,nissan,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,brown
34990,2009.0,73105.0,lexus,good,8 cylinders,gas,clean,other,4wd,SUV,black
37990,2020.0,43097.0,acura,good,6 cylinders,gas,clean,other,fwd,other,black
10791,2015.0,92151.0,chrysler,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
33590,2017.0,26972.0,jeep,good,6 cylinders,gas,clean,other,4wd,other,black
8500,2013.0,113200.0,ford,good,4 cylinders,gas,clean,automatic,fwd,pickup,white
45653,2018.0,12567.0,outro,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
5995,2007.0,157154.0,volkswagen,good,5 cylinders,gas,clean,automatic,fwd,sedan,black
9000,2006.0,136000.0,lexus,excellent,6 cylinders,gas,clean,automatic,fwd,SUV,silver
15590,2012.0,93703.0,honda,good,6 cylinders,gas,clean,other,fwd,hatchback,green
4999,2007.0,107000.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,grey
3495,2001.0,182330.0,chrysler,excellent,6 cylinders,gas,clean,automatic,fwd,mini-van,white
22590,2016.0,26024.0,ford,good,8 cylinders,gas,clean,other,fwd,hatchback,unknown
35990,2015.0,24356.0,ford,good,6 cylinders,gas,clean,other,4wd,pickup,black
24500,2013.0,56894.0,ford,excellent,8 cylinders,gas,clean,automatic,rwd,coupe,unknown
18500,2017.0,55216.0,outro,good,4 cylinders,gas,clean,automatic,4wd,SUV,white
15990,2015.0,66175.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,hatchback,black
6000,1999.0,230000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
6995,2010.0,163693.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
26900,2013.0,81000.0,jeep,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,red
8995,2017.0,89085.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,red
19555,2013.0,116700.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,white
402,2017.0,72212.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,orange
2800,2008.0,176000.0,ford,excellent,8 cylinders,gas,clean,automatic,rwd,pickup,unknown
11995,2014.0,100379.0,ford,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
18590,2015.0,26259.0,outro,good,4 cylinders,other,clean,other,4wd,hatchback,red
9990,2012.0,77851.0,chrysler,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,blue
32990,2017.0,42247.0,audi,good,6 cylinders,other,clean,other,4wd,sedan,silver
17590,2016.0,38259.0,outro,good,4 cylinders,gas,clean,other,fwd,hatchback,white
26997,2020.0,22000.0,ford,salvage,6 cylinders,gas,salvage,automatic,rwd,pickup,unknown
4500,2003.0,250000.0,lexus,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
31590,2018.0,11586.0,chevrolet,good,6 cylinders,gas,clean,other,fwd,SUV,red
14950,2011.0,122720.0,gmc,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,custom
16406,2017.0,77304.0,ford,good,4 cylinders,gas,clean,automatic,fwd,van,white
6900,2009.0,104483.0,toyota,excellent,4 cylinders,gas,clean,other,fwd,sedan,blue
4995,2004.0,143013.0,nissan,good,6 cylinders,gas,clean,automatic,fwd,SUV,silver
33990,2018.0,24679.0,infiniti,good,6 cylinders,other,clean,other,rwd,coupe,black
3400,2005.0,140000.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
7499,2000.0,107652.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
7600,2014.0,107000.0,mazda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,grey
20499,2017.0,90213.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
34990,2020.0,4174.0,cadillac,good,6 cylinders,diesel,clean,other,fwd,hatchback,white
5200,2011.0,98600.0,honda,like new,6 cylinders,gas,clean,automatic,fwd,mini-van,brown
19590,2015.0,13895.0,ford,good,8 cylinders,gas,clean,other,fwd,hatchback,silver
14000,2013.0,85960.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,coupe,white
12500,2013.0,113330.0,ford,like new,6 cylinders,gas,clean,automatic,fwd,SUV,black
5500,1950.0,99999.0,dodge,good,6 cylinders,gas,clean,manual,rwd,sedan,unknown
22777,2013.0,97822.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,black
11500,1999.0,134164.0,ram,good,6 cylinders,diesel,rebuilt,automatic,4wd,truck,blue
43990,2019.0,17352.0,ram,good,8 cylinders,gas,clean,other,4wd,pickup,black
51902,2016.0,99575.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
1900,2015.0,95122.0,bmw,excellent,6 cylinders,gas,clean,automatic,rwd,SUV,black
24977,2013.0,38335.0,lexus,good,6 cylinders,gas,clean,automatic,rwd,sedan,black
7200,2003.0,242000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
1,2014.0,98142.0,chevrolet,like new,6 cylinders,gas,clean,automatic,4wd,sedan,grey
